id,Unnamed: 0,fl_matriz,de_natureza_juridica,sg_uf,natureza_juridica_macro,de_ramo,setor,idade_empresa_anos,idade_emp_cat,fl_me,fl_sa,fl_epp,fl_mei,fl_ltda,dt_situacao,fl_st_especial,fl_email,fl_telefone,fl_rm,nm_divisao,nm_segmento,fl_spa,fl_antt,fl_veiculo,vl_total_tancagem,vl_total_veiculos_antt,vl_total_veiculos_leves,vl_total_veiculos_pesados,fl_optante_simples,qt_art,vl_total_veiculos_pesados_grupo,vl_total_veiculos_leves_grupo,vl_total_tancagem_grupo,vl_total_veiculos_antt_grupo,vl_potenc_cons_oleo_gas,fl_optante_simei,sg_uf_matriz,de_saude_tributaria,de_saude_rescencia,nu_meses_rescencia,de_nivel_atividade,de_indicador_telefone,fl_simples_irregular,vl_frota,empsetorcensitariofaixarendapopulacao,nm_meso_regiao,nm_micro_regiao,fl_passivel_iss,qt_socios,qt_socios_pf,qt_socios_pj,idade_media_socios,idade_maxima_socios,idade_minima_socios,qt_socios_st_regular,qt_socios_st_suspensa,qt_socios_masculino,qt_socios_feminino,qt_socios_pep,qt_alteracao_socio_total,qt_alteracao_socio_90d,qt_alteracao_socio_180d,qt_alteracao_socio_365d,qt_socios_pj_ativos,qt_socios_pj_nulos,qt_socios_pj_baixados,qt_socios_pj_suspensos,qt_socios_pj_inaptos,vl_idade_media_socios_pj,vl_idade_maxima_socios_pj,vl_idade_minima_socios_pj,qt_coligados,qt_socios_coligados,qt_coligados_matriz,qt_coligados_ativo,qt_coligados_baixada,qt_coligados_inapta,qt_coligados_suspensa,qt_coligados_nula,idade_media_coligadas,idade_maxima_coligadas,idade_minima_coligadas,coligada_mais_nova_ativa,coligada_mais_antiga_ativa,idade_media_coligadas_ativas,coligada_mais_nova_baixada,coligada_mais_antiga_baixada,idade_media_coligadas_baixadas,qt_coligados_sa,qt_coligados_me,qt_coligados_mei,qt_coligados_ltda,qt_coligados_epp,qt_coligados_norte,qt_coligados_sul,qt_coligados_nordeste,qt_coligados_centro,qt_coligados_sudeste,qt_coligados_exterior,qt_ufs_coligados,qt_regioes_coligados,qt_ramos_coligados,qt_coligados_industria,qt_coligados_agropecuaria,qt_coligados_comercio,qt_coligados_serviço,qt_coligados_ccivil,qt_funcionarios_coligados,qt_funcionarios_coligados_gp,media_funcionarios_coligados_gp,max_funcionarios_coligados_gp,min_funcionarios_coligados_gp,vl_folha_coligados,media_vl_folha_coligados,max_vl_folha_coligados,min_vl_folha_coligados,vl_folha_coligados_gp,media_vl_folha_coligados_gp,max_vl_folha_coligados_gp,min_vl_folha_coligados_gp,faturamento_est_coligados,media_faturamento_est_coligados,max_faturamento_est_coligados,min_faturamento_est_coligados,faturamento_est_coligados_gp,media_faturamento_est_coligados_gp,max_faturamento_est_coligados_gp,min_faturamento_est_coligados_gp,total_filiais_coligados,media_filiais_coligados,max_filiais_coligados,min_filiais_coligados,qt_coligados_atividade_alto,qt_coligados_atividade_medio,qt_coligados_atividade_baixo,qt_coligados_atividade_mt_baixo,qt_coligados_atividade_inativo,qt_coligadas,sum_faturamento_estimado_coligadas,de_faixa_faturamento_estimado,de_faixa_faturamento_estimado_grupo,vl_faturamento_estimado_aux,vl_faturamento_estimado_grupo_aux,qt_ex_funcionarios,qt_funcionarios_grupo,percent_func_genero_masc,percent_func_genero_fem,idade_ate_18,idade_de_19_a_23,idade_de_24_a_28,idade_de_29_a_33,idade_de_34_a_38,idade_de_39_a_43,idade_de_44_a_48,idade_de_49_a_53,idade_de_54_a_58,idade_acima_de_58,grau_instrucao_macro_analfabeto,grau_instrucao_macro_escolaridade_fundamental,grau_instrucao_macro_escolaridade_media,grau_instrucao_macro_escolaridade_superior,grau_instrucao_macro_desconhecido,total,meses_ultima_contratacaco,qt_admitidos_12meses,qt_desligados_12meses,qt_desligados,qt_admitidos,media_meses_servicos_all,max_meses_servicos_all,min_meses_servicos_all,media_meses_servicos,max_meses_servicos,min_meses_servicos,qt_funcionarios,qt_funcionarios_12meses,qt_funcionarios_24meses,tx_crescimento_12meses,tx_crescimento_24meses,tx_rotatividade,qt_filiais
bb61c09449a1c1f8b78955d8b7a7f73599e78358993fe24b56a3e11f7d6a0bce,3116,True,MUNICIPIO,MA,OUTROS,"ADMINISTRACAO PUBLICA, DEFESA E SEGURIDADE SOCIAL",SERVIÇO,21.81369863013699,> 20,False,False,False,False,False,2005-11-03,False,True,False,NAO,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,False,False,True,,,5.0,2.0,False,,2.0,5.0,,,,False,MA,VERDE,ACIMA DE 1 ANO,26.0,ALTA,,False,275282.0,644.27,OESTE MARANHENSE,PINDARE,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 100.000.000,01 A R$ 300.000.000,00","DE R$ 100.000.000,01 A R$ 300.000.000,00",141308380.0,144348380.0,100.0,745.0,36.64,63.36,,,44.0,107.0,162.0,161.0,113.0,69.0,44.0,45.0,,117.0,106.0,522.0,,745.0,40.5,0.0,0.0,100.0,845.0,133.28694280078895,259.1666666666667,-2.466666666666667,144.6635346756152,259.1666666666667,40.5,745.0,745.0,745.0,0.0,0.0,0.0,2
16843c9ffb920170477118933798510d8d5f00f5c56c1221773356355bded321,3681,True,SOCIEDADE SIMPLES LIMITADA,PI,ENTIDADES EMPRESARIAIS,SERVICOS DE EDUCACAO,SERVIÇO,16.389041095890413,15 a 20,False,False,False,False,False,2005-09-24,False,False,True,NAO,EDUCACAO,EDUCACAO,False,False,True,,,1.0,1.0,False,1.0,1.0,1.0,,,,False,PI,VERDE,ACIMA DE 1 ANO,23.0,ALTA,BOA,False,60101.0,688.31,NORTE PIAUIENSE,BAIXO PARNAIBA PIAUIENSE,True,2.0,2.0,0.0,70.0,70.0,70.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 10.000.000,01 A R$ 30.000.000,00","DE R$ 10.000.000,01 A R$ 30.000.000,00",27818640.0,27818640.0,172.0,119.0,52.1,47.9,,1.0,10.0,27.0,30.0,20.0,15.0,11.0,3.0,2.0,,19.0,9.0,91.0,,119.0,4.866666666666666,21.0,7.0,172.0,291.0,42.166782006920464,149.03333333333333,0.0,65.94201680672269,149.03333333333333,4.866666666666666,119.0,104.0,113.0,14.423076923076913,5.3097345132743445,6.25,0
1b8d092daff12bed8b3c2ab93bf5df2921865a68aca185f51e31e7105abb0c48,4784,True,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL,AM,ADMINISTRACAO PUBLICA,"ADMINISTRACAO PUBLICA, DEFESA E SEGURIDADE SOCIAL",SERVIÇO,40.38082191780822,> 20,False,False,False,False,False,1998-07-28,False,True,True,SIM,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,False,False,False,,,,,False,32.0,0.0,0.0,,,,False,AM,AZUL,ACIMA DE 1 ANO,23.0,ALTA,BOA,False,,1881.35,CENTRO AMAZONENSE,MANAUS,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 30.000.000,01 A R$ 100.000.000,00","DE R$ 30.000.000,01 A R$ 100.000.000,00",92728800.0,92728800.0,121.0,170.0,43.53,56.47,,1.0,7.0,10.0,11.0,12.0,9.0,14.0,33.0,73.0,,56.0,26.0,88.0,,170.0,24.2,0.0,0.0,121.0,291.0,216.07709049255462,5014.966666666666,0.6333333333333333,284.85470588235296,557.8666666666667,24.2,170.0,170.0,177.0,0.0,-3.9548022598870025,0.0,0
3aafa3a1f12f483740a52956af100223333d0e3c79bf2ce341896dd554e72293,7429,True,MUNICIPIO,PI,OUTROS,"ADMINISTRACAO PUBLICA, DEFESA E SEGURIDADE SOCIAL",SERVIÇO,43.854794520547955,> 20,False,False,False,False,False,2005-10-14,False,False,False,SIM,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,False,False,True,,,1.0,2.0,False,,2.0,1.0,,,,False,PI,AZUL,ACIMA DE 1 ANO,23.0,ALTA,BOA,False,87223.0,353.66,CENTRO NORTE PIAUIENSE,VALENCA DO PIAUI,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 10.000.000,01 A R$ 30.000.000,00","DE R$ 10.000.000,01 A R$ 30.000.000,00",24418584.0,24418584.0,25.0,151.0,26.49,73.51,,,,8.0,18.0,29.0,22.0,31.0,29.0,14.0,,35.0,53.0,63.0,,151.0,31.33333333333333,0.0,0.0,25.0,176.0,316.5032196969695,5014.966666666666,8.733333333333333,189.0203090507725,506.9666666666666,31.33333333333333,151.0,151.0,151.0,0.0,0.0,0.0,0
c60431fbca90067f105570e1e8a684bcd7048205bbf6c40d71c3d558626f2344,8001,True,MUNICIPIO,RN,OUTROS,"ADMINISTRACAO PUBLICA, DEFESA E SEGURIDADE SOCIAL",SERVIÇO,43.865753424657534,> 20,False,False,False,False,False,2005-06-11,False,False,False,NAO,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,False,False,True,,,0.0,0.0,False,4.0,0.0,0.0,,,,False,RN,AZUL,ACIMA DE 1 ANO,23.0,ALTA,,False,23412.0,,AGRESTE POTIGUAR,BAIXA VERDE,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 30.000.000,01 A R$ 100.000.000,00","DE R$ 30.000.000,01 A R$ 100.000.000,00",38585484.0,38585484.0,606.0,229.0,27.07,72.93,,,6.0,10.0,12.0,45.0,50.0,48.0,34.0,24.0,,,147.0,82.0,,229.0,23.2,0.0,0.0,607.0,836.0,146.44338118022313,5014.966666666666,-0.06666666666666668,238.4183406113536,556.8333333333334,34.03333333333333,229.0,229.0,418.0,0.0,-45.21531100478469,0.0,1
5de08033561948a226f8ba8f8668a4ff4123be8ea7114dce5d7c0d74f61837bf,8272,True,ASSOCIACAO PRIVADA,RN,ENTIDADES SEM FINS LUCRATIVOS,SERVICOS DE EDUCACAO,SERVIÇO,47.08767123287672,> 20,False,False,False,False,False,2005-09-24,False,True,True,SIM,EDUCACAO,EDUCACAO,False,False,True,,,2.0,1.0,False,1.0,1.0,4.0,,,,False,RN,VERDE,ACIMA DE 1 ANO,23.0,ALTA,BOA,False,141655.0,1016.48,LESTE POTIGUAR,NATAL,True,3.0,3.0,0.0,38.0,40.0,36.0,2.0,,2.0,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,389.98333333333335,634.2666666666668,145.7,145.7,634.2666666666668,389.98333333333335,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,112.0,318.0,159.0,309.0,9.0,4224312.0,4224312.0,4224312.0,4224312.0,10983211.0,5491605.5,10468051.0,515160.0,10770780.0,5385390.0,10560780.0,210000.0,30684070.0,15342035.0,25483750.0,5200320.0,20.0,10.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,10770780.0,"DE R$ 30.000.000,01 A R$ 100.000.000,00","DE R$ 30.000.000,01 A R$ 100.000.000,00",42500700.0,93862150.0,254.0,393.0,54.71,45.29,,2.0,9.0,29.0,28.0,26.0,35.0,18.0,10.0,13.0,,11.0,15.0,144.0,,170.0,20.433333333333334,0.0,0.0,254.0,424.0,78.15423594615996,481.3,0.2,99.53019607843136,397.63333333333327,20.433333333333334,170.0,170.0,206.0,0.0,-17.475728155339812,0.0,1
194e619cb6417f92f75653406cf04106debc5035f13a8850b00428fd34d91d72,8626,True,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL,MA,ADMINISTRACAO PUBLICA,"ADMINISTRACAO PUBLICA, DEFESA E SEGURIDADE SOCIAL",SERVIÇO,15.734246575342464,15 a 20,False,False,False,False,False,2003-02-06,False,False,False,SIM,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,False,False,False,,,,,False,3.0,0.0,0.0,,,,False,MA,VERDE,ACIMA DE 1 ANO,23.0,ALTA,BOA,False,,1811.66,NORTE MARANHENSE,AGLOMERACAO URBANA DE SAO LUIS,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 100.000.000,01 A R$ 300.000.000,00","DE R$ 100.000.000,01 A R$ 300.000.000,00",195554740.0,195554740.0,278.0,618.0,50.65,49.35,,5.0,15.0,43.0,42.0,29.0,51.0,78.0,139.0,216.0,,53.0,297.0,268.0,,618.0,24.2,0.0,0.0,277.0,896.0,126.68731398809558,467.23333333333335,2.566666666666667,138.38589122240222,191.6,24.2,619.0,619.0,690.0,0.0,-10.289855072463773,0.0,0
cc734f72fdd8753ba2e7638f3d09e0597fd859735904dafab03cec6b347b331d,8986,True,EMPRESARIO INDIVIDUAL,AM,OUTROS,SERVICOS DE ALOJAMENTO/ALIMENTACAO,SERVIÇO,26.52054794520548,> 20,False,False,False,False,False,2003-03-15,False,False,False,SIM,ALIMENTACAO,ALOJAMENTO E ALIMENTACAO,False,False,True,,,3.0,5.0,False,,5.0,3.0,,,,False,AM,VERDE,ACIMA DE 1 ANO,23.0,ALTA,BOA,False,382387.0,857.89,CENTRO AMAZONENSE,MANAUS,True,1.0,1.0,0.0,63.0,63.0,63.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 10.000.000,01 A R$ 30.000.000,00","DE R$ 10.000.000,01 A R$ 30.000.000,00",26994384.0,27924384.0,260.0,168.0,77.38,22.62,,10.0,26.0,34.0,38.0,28.0,18.0,7.0,4.0,3.0,,18.0,143.0,7.0,,168.0,2.433333333333333,10.0,2.0,260.0,428.0,29.254984423676024,274.3,-0.6,44.56626984126984,274.3,2.433333333333333,168.0,160.0,186.0,5.000000000000004,-9.677419354838714,1.2195121951219512,1
7e46107cb32e64f7f90ec16372d29f205f0d9781140308267f8c5d07b65a22fe,10968,True,SOCIEDADE EMPRESARIA LIMITADA,AC,ENTIDADES EMPRESARIAIS,"SERVICOS PROFISSIONAIS, TECNICOS E CIENTIFICOS",SERVIÇO,8.446575342465753,5 a 10,False,False,False,False,False,2010-05-20,False,True,True,NAO,SERVICOS DE ARQUITETURA E ENGENHARIA TESTES E ANALISES TECNICAS,ATIVIDADES PROFISSIONAIS CIENTIFICAS E TECNICAS,False,False,True,,,11.0,1.0,False,6.0,1.0,11.0,,,,False,AC,VERDE,ACIMA DE 1 ANO,23.0,ALTA,BOA,False,559626.0,,VALE DO ACRE,RIO BRANCO,True,2.0,2.0,0.0,40.0,41.0,39.0,2.0,,2.0,,,,,,,,,,,,,,,3.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,32.544444444444444,61.33333333333334,17.933333333333334,17.933333333333334,61.33333333333334,32.544444444444444,,,,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,118.0,118.0,118.0,118.0,118.0,7500729.5,7500729.5,7500729.5,7500729.5,7500729.5,7500729.5,7500729.5,7500729.5,19171824.0,6390608.0,18751824.0,210000.0,19381824.0,6460608.0,18961824.0,210000.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,19171824.0,"DE R$ 30.000.000,01 A R$ 100.000.000,00","DE R$ 30.000.000,01 A R$ 100.000.000,00",35185428.0,35185428.0,270.0,181.0,71.82,28.18,5.0,10.0,36.0,40.0,43.0,19.0,11.0,7.0,4.0,6.0,2.0,17.0,98.0,64.0,,181.0,2.033333333333333,58.0,49.0,270.0,452.0,18.908407079646018,83.73333333333333,-0.6,30.029853479853486,83.73333333333333,2.033333333333333,182.0,179.0,131.0,1.6759776536312776,38.931297709923676,27.605633802816897,0
2206453fbc92af65e47ce6ee2be27fa90ac427845ea0a539a1ab78df1388e7d2,12743,True,SOCIEDADE EMPRESARIA LIMITADA,RO,ENTIDADES EMPRESARIAIS,SERVICOS ADMINISTRATIVOS,SERVIÇO,11.035616438356163,10 a 15,False,False,False,False,False,2007-10-18,False,True,True,NAO,SERVICOS PARA EDIFICIOS E ATIVIDADES PAISAGISTICAS,ATIVIDADES ADMINISTRATIVAS E SERVICOS COMPLEMENTARES,False,False,True,,,3.0,0.0,False,,0.0,3.0,,,,False,RO,VERDE,ACIMA DE 1 ANO,23.0,ALTA,BOA,False,248083.0,2346.09,,,True,2.0,2.0,0.0,49.0,64.0,34.0,2.0,,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,116.13333333333334,116.13333333333334,116.13333333333334,116.13333333333334,116.13333333333334,116.13333333333334,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,161.0,161.0,161.0,161.0,161.0,9272880.0,9272880.0,9272880.0,9272880.0,9272880.0,9272880.0,9272880.0,9272880.0,23182200.0,23182200.0,23182200.0,23182200.0,23182200.0,23182200.0,23182200.0,23182200.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,23182200.0,"DE R$ 10.000.000,01 A R$ 30.000.000,00","DE R$ 10.000.000,01 A R$ 30.000.000,00",22357944.0,22357944.0,830.0,148.0,38.51,61.49,,23.0,41.0,21.0,26.0,16.0,11.0,7.0,2.0,1.0,,15.0,117.0,16.0,,148.0,2.933333333333333,29.0,50.0,830.0,978.0,21.582770385533966,113.53333333333332,-0.5,40.449774774774774,113.53333333333332,2.933333333333333,148.0,167.0,220.0,-11.377245508982035,-32.72727272727273,31.54574132492113,0
